Outcome Date,Animal ID,Name,Outcome Status,Euthanasia Reason,Type,Sex,Spayed/Neutered,Primary Breed,Primary Color,Secondary Color,Date of Birth,Intake Date,Days in Shelter
11/07/2025 01:14:00 PM,17573,,Transfer Out,,Kitten,Female,No,Domestic Shorthair,Brown Tabby,White,09/19/2025 12:00:00 AM,10/31/2025 11:20:00 AM,7
12/27/2025 01:32:00 PM,19566,Bibbles,Return to Habitat,,Cat,Female,Yes,Domestic Shorthair,Black,,12/19/2023 12:00:00 AM,12/19/2025 11:54:00 AM,8
08/17/2025 06:12:07 PM,11193,Charlie,Adopted,,Cat,Male,Yes,Domestic Shorthair,Orange Tabby,,06/05/2025 12:00:00 AM,06/30/2025 01:09:00 PM,48
11/20/2025 04:17:00 PM,14539,Corleone,Adopted Altered,,Dog,Male,Yes,Labrador Retriever,Chocolate,White,08/29/2021 12:00:00 AM,08/29/2025 09:06:00 AM,83
11/05/2025 03:48:00 PM,16228,,Euthanized,Aggression,Dog,Male,No,Chihuahua - Smooth,Tan,,10/06/2023 12:00:00 AM,10/06/2025 12:06:00 PM,30
05/27/2025 12:00:00 AM,7831,,Adopted,,Cat,Male,Yes,Domestic Shorthair,Brown Tabby,White,03/10/2025 12:00:00 AM,05/19/2025 11:09:00 AM,7
09/05/2025 06:35:05 PM,12731,Emerald,Adopted,,Cat,Male,yes,Domestic Shorthair,Brown Tabby,White,06/13/2025 12:00:00 AM,07/25/2025 12:43:00 PM,42
05/15/2025 11:37:00 AM,7541,,Transfer Out,,Dog,Unknown,Unknown,Labrador Retriever,Black,White,,05/14/2025 04:34:00 PM,0
11/01/2025 08:51:00 PM,16236,,Euthanized,Rabies Risk,Mammal,Unknown,Unknown,Fox - Grey,Grey,,,10/02/2025 11:56:00 AM,30
06/11/2025 04:08:00 PM,7598,Mimi,Adopted,,Cat,Female,Yes,Domestic Shorthair,Calico,,04/10/2025 12:00:00 AM,05/15/2025 01:31:00 PM,27
08/01/2025 06:32:28 PM,12416,Bumble Bee,Adopted,,Dog,Female,Yes,American Staffordshire Terrier,Brown,White,01/21/2025 12:00:00 AM,07/21/2025 08:06:00 AM,11
06/10/2025 07:13:00 AM,9349,,Unassisted Death,,Kitten,Female,No,Domestic Shorthair,Black,Black,04/21/2025 12:00:00 AM,06/09/2025 12:04:00 PM,0
10/09/2025 06:09:27 PM,14594,Happy,Adopted,,Cat,Female,Yes,Domestic Shorthair,Brown Tabby,,06/20/2025 12:00:00 AM,08/29/2025 03:05:00 PM,41
11/06/2025 04:30:00 PM,17684,Tilly,Adopted,,Dog,Female,Yes,English Bulldog,Brown,White,11/03/2017 12:00:00 AM,11/03/2025 03:34:00 PM,3
07/07/2025 07:50:00 AM,9624,,Transfer Out,,Cat,Female,Unknown,Domestic Shorthair,Black,,06/11/2024 12:00:00 AM,06/11/2025 03:34:00 PM,25
11/18/2025 06:19:16 PM,15123,Doubloon,Adopted,,Cat,Male,yes,Domestic Shorthair,Blue,Tabby,08/11/2025 12:00:00 AM,09/08/2025 01:27:00 PM,71
11/30/2025 05:42:00 PM,17276,Posie,Transfer Out,,Dog,Unknown,Unknown,Bullmastiff,Tan,White,04/24/2025 12:00:00 AM,10/24/2025 04:32:00 PM,37
05/19/2025 12:00:00 AM,7604,,Adopted,,Dog,Male,yes,German Shepherd,Black,,03/20/2025 12:00:00 AM,05/15/2025 02:16:00 PM,3
11/07/2025 05:03:22 PM,16955,Creme Brûlée,Adopted,,Cat,Female,Yes,Domestic Shorthair,Cream Ginger Tabby,,10/17/2023 12:00:00 AM,10/17/2025 05:43:00 PM,20
12/02/2025 01:32:00 PM,17990,Mozart*,Transfer Out,,Dog,Male,Yes,Maltese Terrier,White,Blue,11/10/2023 12:00:00 AM,11/10/2025 02:38:00 PM,21
08/16/2025 01:17:56 PM,9186,Spice,Adopted,,Cat,Female,Yes,Domestic Shorthair,Torbie,Tabby,04/30/2025 12:00:00 AM,06/18/2025 02:25:00 PM,58
11/15/2025 01:26:00 PM,17886,,Euthanized,Rabies Risk,Mammal,Unknown,Unknown,Bat - Unspecified,Black,Brown,,11/07/2025 05:04:00 PM,7
11/26/2025 12:43:30 PM,18115,Carlos,Adopted,,Puppy,Male,Yes,Shepherd,Tri Color,Tan Points,10/03/2025 12:00:00 AM,11/14/2025 12:46:00 PM,11
08/22/2025 04:34:23 PM,7507,Matilda,Adopted,,Dog,Female,Yes,Australian Cattle Dog,White,Merle,05/14/2023 12:00:00 AM,07/14/2025 11:43:00 AM,39
08/16/2025 03:55:10 PM,11017,Toni,Adopted,,Cat,Male,Yes,Domestic Shorthair,Orange Tabby,,04/27/2025 12:00:00 AM,06/27/2025 12:08:00 PM,50
12/01/2025 03:51:39 PM,14638,Bruno,Adopted,,Dog,Male,Yes,Siberian Husky,Black,White,09/16/2023 12:00:00 AM,09/16/2025 12:30:00 PM,76
06/12/2025 04:08:00 PM,9157,Fiona Harmonie,Adopted,,Cat,Female,Yes,Domestic Shorthair,Calico,Brown Tabby,06/06/2021 12:00:00 AM,06/06/2025 02:07:00 PM,6
09/21/2025 06:24:04 PM,14496,Scarlett,Adopted,,Cat,Female,Yes,Domestic Shorthair,Brown Tabby,White,08/28/2024 12:00:00 AM,08/28/2025 12:56:00 PM,24
08/25/2025 07:39:00 PM,14274,,Transfer Out,,Cat,Male,No,Domestic Shorthair,White,,08/11/2025 12:00:00 AM,08/25/2025 01:04:00 PM,0
05/07/2025 06:40:00 PM,7116,,DOA,,Mammal,Unknown,Unknown,Bat - Unspecified,Brown,Black,,05/07/2025 06:40:00 PM,0
05/23/2025 09:46:00 AM,7412,,Euthanized,Agonal,Kitten,Male,No,Domestic Shorthair,Brown Tabby,,04/13/2025 12:00:00 AM,05/13/2025 11:04:00 AM,9
10/10/2025 06:09:02 PM,16526,Tommy,Adopted,,Cat,Male,Yes,Domestic Medium Hair,Black,White,10/08/2022 12:00:00 AM,10/08/2025 05:40:00 PM,2
09/26/2025 04:23:00 PM,14266,Sabrina,Adopted,,Dog,Female,Yes,German Shepherd,Black,Tan,02/25/2025 12:00:00 AM,08/25/2025 12:04:00 PM,32
10/15/2025 11:25:00 AM,11350,Bear,Adopted,,Dog,Male,Yes,BLACK MOUTH CUR,Tan,Black,08/02/2023 12:00:00 AM,07/02/2025 11:53:00 AM,104
05/24/2025 05:33:00 PM,7837,Pinwheel,Transfer Out,,Cat,Female,No,Domestic Shorthair,Black,,03/28/2025 12:00:00 AM,05/19/2025 12:02:00 PM,5
10/25/2025 11:05:00 AM,17046,,Transfer Out,,Dog,Female,No,Boxer,Brown,White,10/20/2023 12:00:00 AM,10/20/2025 02:47:00 PM,4
10/22/2025 05:14:38 PM,16308,Marcelino,Adopted,,Cat,Male,Yes,Domestic Medium Hair,Blue,,04/04/2025 12:00:00 AM,10/04/2025 09:59:00 AM,18
05/31/2025 05:05:00 PM,8658,,Euthanized,Injured,Cat,Unknown,Unknown,Domestic Shorthair,Black,,05/31/2023 12:00:00 AM,05/31/2025 12:54:00 PM,0
08/06/2025 01:07:00 PM,13152,,Transfer Out,,Dog,Male,No,Pomeranian,Brown,Tan,08/02/2023 12:00:00 AM,08/01/2025 09:59:00 PM,4
11/21/2025 04:24:00 PM,18280,Milo,Reclaimed,,Dog,Male,Yes,Chihuahua - Smooth,Black,,11/21/2019 12:00:00 AM,11/19/2025 11:31:00 AM,2
07/30/2025 09:09:00 AM,11841,Milo,Reclaimed,,Dog,Male,Yes,German Shepherd,Black,Brown,07/05/2022 12:00:00 AM,07/11/2025 10:22:00 AM,18
11/13/2025 04:49:00 PM,15924,The Rza,Adopted,,Dog,Male,Yes,American Pit Bull Terrier,Brown Brindle,White,09/25/2021 12:00:00 AM,09/25/2025 01:18:00 PM,49
12/03/2025 04:55:10 PM,18500,,Adopted,,Kitten,Female,yes,Domestic Shorthair,Tortoiseshell,White,09/29/2025 12:00:00 AM,11/24/2025 11:51:00 AM,9
11/15/2025 06:59:10 PM,16901,Jack,Adopted,,Cat,Male,Yes,Domestic Medium Hair,Blue,Tabby,08/28/2025 12:00:00 AM,10/16/2025 03:03:00 PM,30
05/31/2025 01:48:16 PM,6733,Fennec,Adopted,,Dog,Male,Yes,German Shepherd,Black,Tri Color,10/29/2024 12:00:00 AM,04/29/2025 12:00:00 AM,32
08/09/2025 03:50:00 PM,12147,Trunks,Adopted,,Dog,Male,Yes,Labrador Retriever,Black,Tan,11/16/2024 12:00:00 AM,07/16/2025 11:24:00 AM,24
07/21/2025 04:06:46 PM,11703,,Adopted,,Cat,Female,yes,Domestic Shorthair,Torbie,,05/09/2025 12:00:00 AM,07/09/2025 12:50:00 PM,12
07/10/2025 01:27:00 PM,10669,,Transfer Out,,Cat,Female,No,Domestic Shorthair,Black,,05/27/2025 12:00:00 AM,06/24/2025 11:10:00 AM,16
08/09/2025 04:29:24 PM,7019,Thomas,Adopted,,Dog,Male,Yes,American Pit Bull Terrier,Blue,White,05/07/2023 12:00:00 AM,05/06/2025 06:57:00 PM,94
06/18/2025 06:40:10 PM,9797,,Adopted,,Dog,Male,Yes,Mountain Cur,Tan,Black,03/22/2025 12:00:00 AM,06/12/2025 10:58:00 AM,6
10/09/2025 02:27:00 PM,11106,,Euthanized,Injured,Dog,Female,No,Labrador Retriever,Tan,Black,06/29/2022 12:00:00 AM,06/29/2025 12:02:00 PM,102
08/25/2025 06:54:52 PM,13867,Kiya,Adopted,,Dog,Female,yes,Siberian Husky,Black,White,10/16/2024 12:00:00 AM,08/15/2025 12:08:00 PM,10
10/04/2025 03:32:00 PM,16195,,Transfer Out,,Dog,Male,No,Poodle - Standard,Gold,Tan,10/01/2023 12:00:00 AM,10/01/2025 01:32:00 PM,3
05/16/2025 12:16:00 PM,7558,Alpha,Adopted,,Cat,Male,Yes,Domestic Shorthair,Black,Smoke,08/23/2024 12:00:00 AM,05/14/2025 05:54:00 PM,1
10/29/2025 04:23:31 PM,16390,Champ,Adopted Altered,,Dog,Male,Yes,Labrador Retriever,Black,White,07/28/2025 12:00:00 AM,10/06/2025 12:55:00 PM,23
10/29/2025 06:15:41 PM,14425,Honda,Adopted Altered,,Cat,Male,yes,Domestic Shorthair,Black,,05/27/2025 12:00:00 AM,08/27/2025 12:20:00 PM,63
05/13/2025 03:25:00 PM,7401,,Transfer Out,,Cat,Male,No,Domestic Shorthair,Brown Tabby,,04/29/2025 12:00:00 AM,05/13/2025 09:33:00 AM,0
05/27/2025 04:41:39 PM,7977,Na,Adopted,,Cat,Male,yes,Domestic Shorthair,Orange Tabby,White,03/20/2025 12:00:00 AM,05/20/2025 04:53:00 PM,6
05/07/2025 09:26:00 AM,6843,Gully,Unassisted Death - In Foster,,Kitten,Female,No,Domestic Shorthair,Brown Tabby,White,05/01/2025 12:00:00 AM,05/03/2025 12:00:00 AM,4
10/21/2025 11:08:00 AM,16329,,Transfer Out,,Fowl,Unknown,Unknown,Chicken,Brown,Red,,10/04/2025 03:09:00 PM,16
10/18/2025 11:53:24 AM,16575,Oakley,Adopted,,Cat,Male,Yes,Domestic Shorthair,White,Grey,10/09/2023 12:00:00 AM,10/09/2025 03:34:00 PM,8
05/19/2025 06:28:00 PM,7136,Canelo,Adopted,,Dog,Male,Yes,Siberian Husky,White,Black,05/08/2022 12:00:00 AM,05/08/2025 12:18:00 PM,11
08/13/2025 11:48:52 AM,10800,Tara,Adopted,,Cat,Female,yes,Domestic Shorthair,Brown Tabby,,04/30/2025 12:00:00 AM,06/25/2025 12:41:00 PM,48
07/18/2025 01:59:04 PM,11973,Kitty 1,Adopted,,Cat,Female,Yes,Domestic Shorthair,Black,,05/05/2025 12:00:00 AM,07/14/2025 01:22:00 PM,4
11/29/2025 04:14:00 PM,18260,Nickolas,Transfer Out,,Cat,Male,No,Domestic Shorthair,Brown Tabby,,08/18/2025 12:00:00 AM,11/18/2025 01:03:00 PM,11
07/05/2025 03:08:46 PM,10906,,Adopted,,Cat,Male,Yes,Domestic Shorthair,Cream Ginger Tabby,White,06/26/2023 12:00:00 AM,06/26/2025 11:52:00 AM,9
10/20/2025 07:04:00 PM,16642,Unknown,Transfer Out,,Cat,Female,No,Domestic Shorthair,Brown Tabby,,04/11/2024 12:00:00 AM,10/11/2025 11:51:00 AM,9
07/02/2025 04:23:21 PM,7454,Wolfbrand,Adopted,,Cat,Male,Yes,Domestic Medium Hair,Brown Tabby,White,05/14/2023 12:00:00 AM,05/14/2025 07:32:00 AM,49
05/29/2025 04:45:38 PM,7197,Milo,Adopted,,Dog,Male,yes,Poodle - Standard,Tan,,05/09/2023 12:00:00 AM,05/09/2025 10:37:00 AM,20
06/16/2025 08:33:00 AM,9799,Pork Pie Porkie,Transfer Out,,Cat,Male,No,Domestic Shorthair,Brown Tabby,White,06/13/2023 12:00:00 AM,06/13/2025 11:13:00 AM,2
08/09/2025 01:21:00 PM,7235,Louise,Adopted,,Dog,Female,No,American Pit Bull Terrier,Black,Brown,05/10/2024 12:00:00 AM,05/09/2025 05:39:00 PM,91
10/25/2025 12:53:00 PM,14945,Boq,Adopted,,Dog,Male,Yes,Labrador Retriever,Black,White,07/05/2025 12:00:00 AM,09/05/2025 10:03:00 AM,50
05/30/2025 06:17:00 PM,8166,Penn,Redemption (Offsite),,Dog,Male,Unknown,Golden Retriever,Brown,,05/23/2023 12:00:00 AM,05/23/2025 09:30:00 PM,6
05/16/2025 02:56:00 PM,6281,*aaron,Adopted,,Dog,Male,Yes,Chihuahua - Smooth,Tan,,03/02/2022 12:00:00 AM,03/02/2025 12:00:00 AM,75
09/25/2025 08:10:33 PM,6238,King,Adopted,,Dog,Male,Yes,American Pit Bull Terrier,Tan,,08/21/2024 12:00:00 AM,03/04/2025 12:00:00 AM,205
08/15/2025 11:39:00 AM,13853,,Euthanized,Injured,Bird (wildlife),Unknown,Unknown,Parrot,Green,,,08/15/2025 10:41:00 AM,0
12/01/2025 06:25:46 PM,17594,Munchkin,Adopted,,Kitten,Female,yes,Siamese,White,Lilac,09/25/2025 12:00:00 AM,11/06/2025 01:58:00 PM,25
09/11/2025 06:19:18 PM,14655,Lovie,Adopted,,Cat,Female,Yes,Domestic Shorthair,White,BLUE TABBY,08/31/2023 12:00:00 AM,08/31/2025 11:09:00 AM,11
08/08/2025 05:35:58 PM,12981,,Adopted,,Cat,Female,yes,Domestic Shorthair,Brown Tabby,,05/30/2025 12:00:00 AM,07/30/2025 02:00:00 PM,9
11/09/2025 02:38:13 PM,16563,Junie,Adopted,,Cat,Female,Yes,Domestic Shorthair,White,Blue,10/09/2023 12:00:00 AM,10/09/2025 01:41:00 PM,31
06/14/2025 10:28:00 AM,9896,Unknown,DOA,,Kitten,Unknown,Unknown,Domestic Shorthair,White,Brown,,06/14/2025 10:28:00 AM,0
12/02/2025 05:27:21 PM,18195,Jess,Adopted,,Cat,Female,Yes,Domestic Shorthair,Brown Tabby,White,11/17/2023 12:00:00 AM,11/17/2025 11:37:00 AM,15
10/12/2025 01:07:09 PM,15277,Flora,Adopted,,Cat,Female,Yes,Domestic Shorthair,Brown Tabby,,04/11/2025 12:00:00 AM,09/11/2025 12:23:00 PM,31
12/03/2025 04:28:59 PM,15785,Moonbeam,Adopted,,Cat,Male,Yes,Domestic Shorthair,Blue,,07/20/2025 12:00:00 AM,09/22/2025 01:43:00 PM,72
05/14/2025 01:38:00 PM,7473,Shadow,Reclaimed,,Cat,Female,Yes,Domestic Long Hair,Brown Tabby,Black,05/14/2017 12:00:00 AM,05/14/2025 11:32:00 AM,0
10/09/2025 05:32:00 PM,16363,Lily,Reclaimed,,Dog,Female,Yes,American Pit Bull Terrier,White,Tan,10/21/2021 12:00:00 AM,10/05/2025 02:41:00 PM,4
06/26/2025 11:47:00 AM,10523,,Euthanized,Suffering,Cat,Male,No,Domestic Shorthair,Black,White,06/22/2020 12:00:00 AM,06/22/2025 03:18:00 PM,3
10/28/2025 10:56:00 AM,17251,,Transfer Out,,Dog,Female,No,Chihuahua - Smooth,Brown,Black,10/24/2024 12:00:00 AM,10/24/2025 07:56:00 AM,4
10/01/2025 05:52:47 PM,13722,Sylvia,Adopted,,Cat,Female,Yes,Domestic Shorthair,White,Brown Tabby,07/09/2025 12:00:00 AM,08/13/2025 11:42:00 AM,49
08/03/2025 07:55:00 PM,13134,Panda,Reclaimed,,Dog,Male,Unknown,American Pit Bull Terrier,White,Black,08/01/2023 12:00:00 AM,08/01/2025 05:20:00 PM,2
07/09/2025 02:37:00 PM,6330,Henry,Transfer Out,,Dog,Male,Yes,Australian Cattle Dog,White,Black,03/14/2019 12:00:00 AM,03/14/2025 12:00:00 AM,117
09/24/2025 06:05:32 PM,15574,,Adopted,,Dog,Female,Yes,Siberian Husky,Black,White,07/17/2025 12:00:00 AM,09/18/2025 06:54:00 AM,6
08/16/2025 06:58:56 PM,11195,Tony,Adopted,,Cat,Male,Yes,Domestic Shorthair,Brown Tabby,,06/05/2025 12:00:00 AM,06/30/2025 01:09:00 PM,47
10/30/2025 09:12:00 AM,17265,,Transfer Out,,Cat,Unknown,Unknown,Domestic Shorthair,Orange Tabby,,10/24/2022 12:00:00 AM,10/24/2025 12:57:00 PM,5
07/12/2025 03:49:00 PM,11683,,Euthanized,Suffering,Dog,Male,No,American Pit Bull Terrier,Tan,White,07/09/2015 12:00:00 AM,07/09/2025 02:07:00 PM,3
05/05/2025 10:08:00 AM,6881,Honeysuckle,Euthanized,Injured,Cat,Female,Unknown,Himalayan,Cream,Brown,05/05/2020 12:00:00 AM,05/05/2025 09:55:00 AM,0
07/15/2025 11:09:00 AM,11883,,Reclaimed,,Cat,Unknown,Unknown,Domestic Medium Hair,Seal Point,Cream,,07/11/2025 03:16:00 PM,3
09/14/2025 02:31:00 PM,15315,,Transfer Out,,Cat,Male,No,Domestic Shorthair,Brown Tabby,,08/24/2025 12:00:00 AM,09/12/2025 11:09:00 AM,2
08/31/2025 11:54:58 AM,11715,Toni,Adopted,,Cat,Male,Yes,Domestic Shorthair,Orange Tabby,White,06/01/2025 12:00:00 AM,07/09/2025 01:56:00 PM,52
05/14/2025 01:36:00 PM,6406,Gigi,Adopted,,Dog,Female,Yes,French Bulldog,Blue,White,03/27/2024 12:00:00 AM,03/28/2025 12:00:00 AM,47
06/04/2025 01:01:00 PM,8600,,Unassisted Death,,Kitten,Unknown,Unknown,Domestic Shorthair,Muted Tortoiseshell,Grey,,05/30/2025 02:52:00 PM,4
08/26/2025 05:57:00 PM,14124,Cloud,Adopted Altered,,Cat,Male,Yes,Domestic Shorthair,BLUE TABBY,White,08/21/2020 12:00:00 AM,08/21/2025 02:32:00 PM,5
11/05/2025 07:59:00 PM,10155,,Euthanized,Neurological,Mammal,Unknown,Unknown,Raccoon,Dark Grey,Black,06/17/2024 12:00:00 AM,06/17/2025 11:23:00 AM,141
07/16/2025 05:58:00 PM,12018,Klaus,Reclaimed,,Dog,Male,No,Shepherd,Black,Brown,10/20/2013 12:00:00 AM,07/15/2025 10:46:00 AM,1
08/12/2025 12:19:00 PM,10288,Henny Penny,Return to Habitat,,Cat,Female,Yes,Domestic Shorthair,Torbie,,06/18/2024 12:00:00 AM,06/18/2025 07:07:00 PM,54
07/16/2025 06:40:42 PM,10350,,Adopted,,Cat,Female,yes,Domestic Shorthair,Black,Grey,05/03/2025 12:00:00 AM,06/20/2025 11:05:00 AM,26
10/16/2025 01:37:03 PM,15345,Lucky Lee,Adopted,,Dog,Male,Yes,Norfolk Terrier,Red,,09/24/2022 12:00:00 AM,09/24/2025 03:20:00 PM,21
08/31/2025 06:01:38 PM,11716,Apollo,Adopted,,Cat,Male,Yes,Domestic Shorthair,Orange Tabby,White,06/01/2025 12:00:00 AM,07/09/2025 01:56:00 PM,53
07/08/2025 05:49:00 PM,11398,,Reclaimed,,Cat,Female,No,Domestic Shorthair,Black,,07/02/2022 12:00:00 AM,07/02/2025 04:49:00 PM,6
07/23/2025 03:24:00 PM,10858,Hazel,Euthanized,Court Order,Dog,Female,Unknown,American Pit Bull Terrier,Tan,,06/26/2023 12:00:00 AM,06/27/2025 09:35:00 AM,26
07/05/2025 10:07:00 AM,8289,Lava,Adopted,,Dog,Female,Yes,American Staffordshire Terrier,Black,White,09/27/2024 12:00:00 AM,05/27/2025 11:46:00 AM,38
06/14/2025 04:52:30 PM,6305,Queso,Adopted,,Cat,Male,Yes,Domestic Shorthair,Orange Tabby,,03/09/2023 12:00:00 AM,03/09/2025 12:00:00 AM,97
09/22/2025 10:00:00 AM,15548,Waylon,Return to Habitat,,Cat,Male,No,Domestic Shorthair,Cream Ginger Tabby,White,09/17/2021 12:00:00 AM,09/17/2025 12:30:00 PM,4
10/19/2025 05:30:21 PM,16061,Winnie,Adopted,,Dog,Female,Yes,Rottweiler,Black,Tan,09/29/2021 12:00:00 AM,09/29/2025 08:15:00 AM,20
09/12/2025 10:45:00 AM,14871,Scream,Adopted,,Cat,Male,Yes,Domestic Shorthair,Black,,07/02/2025 12:00:00 AM,09/03/2025 03:19:00 PM,8
08/26/2025 09:53:00 PM,14374,,Unassisted Death,,Cat,Unknown,Unknown,Domestic Shorthair,Calico,,,08/26/2025 06:22:00 PM,0
07/05/2025 02:48:00 PM,10674,,Unassisted Death,,Kitten,Male,No,Domestic Shorthair,Brown Tabby,,04/24/2025 12:00:00 AM,06/24/2025 11:13:00 AM,11
08/12/2025 06:09:01 PM,12959,,Adopted,,Cat,Male,yes,Domestic Shorthair,Brown Tabby,White,05/16/2025 12:00:00 AM,07/30/2025 11:53:00 AM,13
07/26/2025 05:20:00 PM,12791,,Transfer Out,,Cat,Male,No,Domestic Shorthair,Brown Tabby,,07/19/2025 12:00:00 AM,07/26/2025 04:06:00 PM,0
09/11/2025 03:11:00 PM,10464,,Adopted,,Dog,Male,Yes,German Shepherd,Red,,03/01/2025 12:00:00 AM,07/01/2025 06:16:00 PM,71
07/07/2025 03:30:00 PM,11591,,Transfer Out,,Cat,Unknown,Unknown,Domestic Shorthair,Cream Ginger Tabby,,06/30/2025 12:00:00 AM,07/07/2025 12:16:00 PM,0
09/08/2025 08:13:00 AM,14876,Unknown,Euthanized,Injured,Puppy,,Unknown,German Shepherd,Brown,Black,07/03/2025 12:00:00 AM,09/04/2025 06:32:00 AM,4
12/14/2025 03:08:00 PM,19035,Snowflake,Transfer Out,,Dog,Female,No,Cairn Terrier,White,Black,12/08/2022 12:00:00 AM,12/08/2025 11:35:00 AM,6
08/19/2025 04:26:27 PM,13487,,Adopted,,Cat,Male,yes,Domestic Shorthair,Brown Tabby,,04/24/2025 12:00:00 AM,08/08/2025 11:10:00 AM,11
05/20/2025 03:25:00 PM,7340,Diesel,Transfer Out,,Cat,Male,Unknown,Domestic Shorthair,Blue,White,05/12/2024 12:00:00 AM,05/12/2025 11:31:00 AM,8
10/17/2025 04:58:28 PM,16614,Neve,Adopted,,Cat,Female,yes,Domestic Medium Hair,Black,,02/16/2025 12:00:00 AM,10/10/2025 02:13:00 PM,7
06/30/2025 06:08:00 PM,11229,,Unassisted Death,,Mammal,Unknown,Unknown,Bat - Unspecified,Brown,,,06/30/2025 05:45:00 PM,0
09/06/2025 01:23:13 PM,12187,Rover,Adopted Altered,,Dog,Male,Yes,Labrador Retriever,Brown,White,07/16/2023 12:00:00 AM,07/16/2025 02:10:00 PM,51
11/16/2025 01:12:53 PM,17141,Oakley,Adopted,,Dog,Male,Yes,American Pit Bull Terrier,Fawn,White,10/22/2023 12:00:00 AM,11/07/2025 11:14:00 AM,9
08/06/2025 05:15:00 PM,12178,Panda,Euthanized,Court Order,Dog,Male,No,Plott Hound,Black,White,08/17/2024 12:00:00 AM,07/16/2025 12:48:00 PM,21
09/24/2025 01:07:44 PM,9008,Snorkel,Adopted,,Dog,Male,Yes,German Shepherd,Brown,Tan,06/05/2023 12:00:00 AM,06/05/2025 12:22:00 PM,111
09/04/2025 04:22:00 PM,14284,Barkley*,Adopted,,Dog,Male,Yes,Chihuahua - Smooth,Red,,08/25/2024 12:00:00 AM,08/25/2025 02:23:00 PM,10
08/01/2025 03:19:21 PM,12889,,Adopted,,Dog,Female,Yes,American Pit Bull Terrier,Black,,06/03/2025 12:00:00 AM,07/28/2025 08:28:00 PM,3
11/06/2025 12:39:00 PM,17526,,Return to Habitat,,Cat,Female,Yes,Domestic Shorthair,White,,11/05/2021 12:00:00 AM,10/30/2025 12:52:00 PM,6
11/24/2025 10:59:00 AM,16038,,Adopted,,Cat,Female,Yes,Domestic Shorthair,Black,,08/17/2025 12:00:00 AM,10/07/2025 03:58:00 PM,47
10/31/2025 01:46:00 PM,17181,,Transfer Out,,Cat,Male,No,Sphynx,Flame Point,,08/11/2025 12:00:00 AM,10/22/2025 02:37:00 PM,8
08/28/2025 03:40:00 PM,13815,Archie,Euthanized,Trauma,Kitten,Male,Yes,Domestic Medium Hair,Blue,White,05/31/2025 12:00:00 AM,08/14/2025 12:57:00 PM,14
10/18/2025 01:58:00 PM,9599,Birkin,Adopted Altered,,Dog,Female,Yes,Australian Cattle Dog,White,Tan,10/11/2024 12:00:00 AM,06/11/2025 12:59:00 PM,129
08/15/2025 04:03:52 PM,6470,Saffron,Adopted,,Cat,Female,Yes,Domestic Shorthair,Orange,,04/05/2022 12:00:00 AM,04/05/2025 12:00:00 AM,132
07/31/2025 03:24:13 PM,8810,Daniel,Adopted,,Cat,Male,Yes,Domestic Shorthair,Orange Tabby,,04/28/2025 12:00:00 AM,06/02/2025 04:09:00 PM,58
10/03/2025 11:40:53 AM,14745,Hazel,Adopted,,Cat,Female,Yes,Domestic Shorthair,Brown Tabby,,07/15/2025 12:00:00 AM,09/02/2025 12:58:00 PM,30
09/13/2025 12:08:49 PM,15163,Fluffy,Adopted,,Cat,Female,Yes,Domestic Shorthair,Brown Tabby,White,09/09/2023 12:00:00 AM,09/09/2025 11:56:00 AM,4
06/14/2025 06:33:00 PM,8757,,Transfer Out,,Cat,Unknown,Unknown,Domestic Shorthair,White,,05/17/2025 12:00:00 AM,06/02/2025 11:33:00 AM,12
11/21/2025 05:56:09 PM,17701,Daisy,Adopted,,Cat,Female,yes,Domestic Shorthair,Blue,Tabby,09/04/2025 12:00:00 AM,11/04/2025 08:40:00 AM,17
08/20/2025 11:55:00 AM,6261,Arjuna,Adopted,,Cat,Male,Yes,Domestic Shorthair,Orange Tabby,White,02/26/2013 12:00:00 AM,07/09/2025 09:43:00 AM,42
11/22/2025 11:22:00 AM,18221,Michi,Euthanized,Suffering,Cat,Unknown,Unknown,Domestic Shorthair,BLUE TABBY,,11/17/2022 12:00:00 AM,11/17/2025 02:15:00 PM,4
11/03/2025 11:50:00 AM,17536,,Transfer Out,,Kitten,Male,No,Domestic Shorthair,Orange Tabby,White,10/02/2025 12:00:00 AM,10/30/2025 01:55:00 PM,3
07/31/2025 02:19:00 PM,12381,,Transfer Out,,Cat,Unknown,Unknown,Domestic Shorthair,Brown Tabby,White,01/19/2025 12:00:00 AM,07/19/2025 03:29:00 PM,11
09/15/2025 06:37:31 PM,15068,,Adopted,,Dog,Female,yes,American Staffordshire Terrier,Black Brindle,Black,07/06/2025 12:00:00 AM,09/07/2025 11:05:00 AM,8
11/15/2025 01:00:00 PM,15391,,Unassisted Death,,Mammal,Unknown,Unknown,Raccoon,Black,Grey,,09/13/2025 09:35:00 PM,62
07/02/2025 03:27:00 PM,6155,Cake,Adopted,,Dog,Male,Yes,American Staffordshire Terrier,Black,White,01/30/2024 12:00:00 AM,03/23/2025 12:00:00 AM,101
05/28/2025 12:00:00 AM,6355,*ANAKIN,Adopted,,Dog,Male,yes,Border Collie,Black,White,06/28/2024 12:00:00 AM,04/28/2025 12:00:00 AM,30
07/12/2025 12:48:00 PM,8171,Russell,Transfer Out,,Cat,Male,Yes,Domestic Shorthair,Brown Tabby,White,05/24/2023 12:00:00 AM,05/24/2025 09:50:00 AM,49
